3954.854501,-42.91200001,-10226.8477
3959.506404,-42.91199997,-10228.68304
3961.462,-42.91199997,-10229.751
3964.156902,-42.91200007,-10230.52194
3968.805477,-42.91199983,-10232.36569
3973.451621,-42.91200038,-10234.21556
3978.0948,-42.91199916,-10236.07286
3982.734487,-42.91200181,-10237.93887
3987.370142,-42.91199621,-10239.81487
3992.001242,-42.91200755,-10241.70208
3996.627577,-42.91198617,-10243.60095
3997.823,-42.91198617,-10244.054
4001.249167,-42.9120217,-10245.51134
4005.865958,-42.91197739,-10247.43329
4010.477906,-42.91198425,-10249.36684
4015.085265,-42.91218062,-10251.3113
4019.688533,-42.91138189,-10253.26542
4024.288245,-42.91451235,-10255.2279
4028.884925,-42.92680755,-10257.19743
4033.479109,-42.94248559,-10259.17275
4038.071354,-42.95732575,-10261.15259
4042.662202,-42.97233957,-10263.13566
4047.252206,-42.9873595,-10265.12068
4051.841929,-43.0023467,-10267.10635
4056.431657,-43.01735837,-10269.09201
4061.021392,-43.0323561,-10271.07765
4065.611119,-43.04736091,-10273.06331
4070.200857,-43.06236233,-10275.04895
4074.790577,-43.07736532,-10277.03463
4079.380323,-43.0923676,-10279.02025
4083.970464,-43.10737019,-10281.00495
4088.561574,-43.12237265,-10282.98741
4093.154204,-43.13737516,-10284.96635
4097.748893,-43.15237765,-10286.94051
4102.346185,-43.16738015,-10288.90859
4106.946628,-43.18238265,-10290.8693
4111.550729,-43.19738515,-10292.8214
4116.159041,-43.21238764,-10294.76354
4120.772045,-43.22739014,-10296.69451
4125.38988,-43.24239263,-10298.61389
4130.012496,-43.25739513,-10300.52174
4134.639877,-43.27239762,-10302.418
4139.271992,-43.28740012,-10304.30266
4143.908566,-43.30240261,-10306.17633
4148.549058,-43.31740511,-10308.04027
4153.192914,-43.33240761,-10309.89582
4157.839619,-43.34741011,-10311.74421
4162.48865,-43.3624126,-10313.58676
4167.139477,-43.3774151,-10315.42476
4171.791603,-43.3924176,-10317.25947
4176.444502,-43.4074201,-10319.09222
4181.097659,-43.4224226,-10320.92432
4185.750811,-43.43742509,-10322.75643
4190.403956,-43.45242759,-10324.58856
4195.057107,-43.46743009,-10326.42067
4199.710257,-43.48243259,-10328.25278
4204.363405,-43.49743509,-10330.0849
4209.016557,-43.51243759,-10331.91701
4213.669704,-43.52744008,-10333.74913
4218.322857,-43.54244258,-10335.58124
4222.975998,-43.55744508,-10337.41338
4227.629161,-43.57244758,-10339.24546
4232.282306,-43.58745008,-10341.07759
4236.935448,-43.60245258,-10342.90972
4241.588704,-43.61745507,-10344.74157
4246.241778,-43.63245757,-10346.57387
4250.894802,-43.64746007,-10348.40631
4255.548033,-43.66246257,-10350.23822
4260.201211,-43.67746507,-10352.07026
4264.854341,-43.69246757,-10353.90243
4269.507497,-43.70747006,-10355.73452
4274.160644,-43.72247256,-10357.56665
4278.813794,-43.73747506,-10359.39876
4283.466943,-43.75247756,-10361.23088
4288.120089,-43.76748006,-10363.063
4292.773239,-43.78248256,-10364.89512
4297.426388,-43.79748505,-10366.72723
4302.079537,-43.81248755,-10368.55935
4306.732687,-43.82749005,-10370.39146
4311.385837,-43.84249255,-10372.22358
4316.038986,-43.85749505,-10374.05569
4320.692135,-43.87249755,-10375.88781
4325.345285,-43.88750004,-10377.71992
4329.998435,-43.90250254,-10379.55204
4334.651584,-43.91750504,-10381.38416
4339.304733,-43.93250754,-10383.21627
4343.957882,-43.94751004,-10385.04839
4348.61103,-43.96251254,-10386.88051
4353.26418,-43.97751503,-10388.71262
4357.917331,-43.99251753,-10390.54474
4362.570479,-44.00752003,-10392.37686
4367.223628,-44.02252253,-10394.20897
